Postcode-4;Totaal;Man;Vrouw;tot 15 jaar;15 tot 25 jaar;25 tot 45 jaar;45 tot 65 jaar;65 jaar en ouder;"Nederlandse achtergond";"Westerse migratie achtergrond";"Niet-westerse migratie achtergrond"
5951;5525;2755;2770;855;570;1155;1670;1275;80;10;10
5953;11000;5520;5480;1565;1220;2310;3320;2585;80;10;10
5954;2485;1265;1220;305;285;435;830;625;90;10;0
5961;13085;6490;6595;1745;1535;2910;3880;3020;90;10;0
5962;2125;1060;1065;340;285;445;705;345;90;10;0
5963;1955;995;960;300;245;455;600;360;90;10;0
5964;1675;880;795;230;235;375;575;255;90;10;0
5966;2040;1045;995;290;230;475;670;375;90;10;0
5971;4735;2355;2380;640;515;985;1365;1230;80;10;0
5973;1950;1015;940;270;225;375;640;440;90;10;0
5975;6715;3390;3330;1020;760;1430;1945;1560;90;10;0
5976;1115;570;540;145;150;210;415;195;90;10;0
5977;260;135;125;25;40;65;105;25;80;10;10
5981;7525;3775;3745;910;785;1540;2185;2100;80;10;10
5984;1235;665;570;140;160;275;410;250;90;0;0
5985;1650;855;795;245;205;350;540;310;90;10;0
5986;2125;1080;1050;335;245;460;710;375;90;0;0
5987;1290;655;635;245;115;355;370;205;90;0;0
5988;6205;3110;3095;880;760;1390;1905;1270;90;10;0
5991;6510;3315;3195;925;720;1450;1955;1460;90;10;0
5993;6515;3320;3190;1010;710;1395;1940;1460;90;10;0
5995;4210;2125;2085;600;485;885;1340;900;90;10;0
6001;7545;3640;3905;620;695;1690;1945;2595;80;10;10
6002;6645;3355;3290;1065;795;1535;2140;1110;80;10;10
6003;5415;2745;2670;855;745;1100;1755;960;90;10;0
6004;9385;4605;4780;1430;935;2355;2505;2160;80;10;10
6005;4450;2275;2175;650;540;950;1500;810;80;10;10
6006;11555;5880;5680;1630;1305;2680;3210;2730;70;10;20
6011;1395;700;695;180;215;245;495;260;90;10;0
6012;485;255;230;55;60;80;190;100;90;10;0
6013;970;505;465;115;115;175;335;230;90;10;0
6014;1675;860;815;185;190;330;565;405;80;10;0
6015;1285;640;640;160;145;250;435;295;80;20;0
6017;2480;1210;1270;285;240;450;770;730;90;10;0
6019;2060;1045;1015;225;245;365;675;555;90;10;0
6021;9800;4910;4890;1435;1125;2210;2785;2250;80;10;10
6023;2145;1080;1065;300;250;440;635;525;80;20;10
6024;1435;770;665;190;145;270;475;360;80;20;0
6026;5205;2575;2630;760;540;1045;1560;1300;90;10;0
6027;1810;935;875;255;200;415;525;410;90;10;0
6028;745;390;355;100;85;165;235;160;90;10;-99997
6029;1740;915;825;230;180;415;575;340;90;10;0
6031;10355;5145;5210;1380;1095;2110;3125;2640;90;10;0
6034;1540;800;740;210;185;335;505;305;90;10;0
6035;4085;2115;1970;550;535;865;1300;830;90;10;0
6037;1145;580;565;155;125;230;400;240;90;10;0
6039;5100;2580;2520;675;560;940;1565;1360;80;10;0
6041;11710;5745;5970;1030;1170;3040;3160;3315;80;20;10
6042;9135;4495;4640;1215;925;2345;2660;1995;70;10;10
6043;11580;5720;5860;1845;1310;2780;3435;2215;50;20;30
6044;3325;1675;1650;610;475;885;920;435;40;20;40
6045;5905;3025;2880;875;630;1595;1670;1130;70;20;20
6049;7875;3865;4010;1570;800;1940;2275;1290;80;10;10
6051;7005;3525;3480;850;705;1435;2180;1830;80;10;0
6061;3975;1985;1990;455;375;810;1345;990;80;20;0
6063;2360;1210;1150;260;210;455;780;655;80;20;0
6065;3075;1515;1560;395;305;645;940;790;90;10;0
6067;3630;1825;1800;415;355;720;1190;945;90;10;0
6071;8725;4295;4435;1200;840;1930;2665;2095;80;10;0
6074;3615;1810;1805;560;340;775;1040;895;80;10;0
6075;4215;2095;2120;500;390;850;1305;1170;80;20;0
6077;3335;1690;1640;385;330;570;1005;1045;80;10;0
6081;4425;2205;2220;540;465;935;1315;1170;80;10;0
6082;950;500;450;145;110;205;300;190;90;10;0
6083;680;350;330;95;70;130;210;180;90;10;0
6085;3740;1865;1875;430;425;725;1165;995;90;10;0
6086;3370;1760;1610;450;385;675;1080;780;90;10;0
6088;4250;2155;2095;565;535;885;1350;915;90;10;0
6089;755;395;360;120;80;160;230;170;90;10;0
6091;720;380;345;125;60;170;200;165;90;10;0
6092;320;165;155;40;40;55;125;55;90;10;0
6093;6595;3220;3370;785;695;1245;1965;1905;90;10;0
6095;2500;1300;1200;355;300;480;775;585;80;10;10
6096;1665;855;810;225;150;355;550;385;90;10;0
6097;4480;2290;2190;480;445;825;1535;1190;90;10;0
6099;1790;920;870;200;190;315;575;510;90;10;0
6101;9505;4675;4830;1140;920;2065;2940;2440;80;10;10
6102;5015;2595;2415;650;475;1045;1535;1310;80;10;10
6104;1645;825;825;205;160;315;565;400;80;20;0
6105;1300;660;640;145;95;255;460;345;80;10;0
6107;1650;835;815;215;150;355;520;410;90;10;0
6109;840;430;415;90;75;190;260;230;80;10;0
6111;595;310;285;75;55;125;205;135;90;10;0
6112;845;425;420;95;90;160;260;240;90;10;0
6114;8015;3980;4035;985;805;1480;2655;2090;80;10;0
6116;1430;720;715;165;145;275;475;370;80;10;0
6118;3255;1630;1630;435;320;675;1010;815;80;10;0
6121;5975;2940;3030;880;615;1310;1865;1305;80;10;0
6122;1995;1030;965;255;190;425;610;520;80;10;0
6123;1155;570;585;135;95;255;330;345;90;10;0
6124;755;390;360;105;80;155;275;140;90;10;0
6125;1715;855;860;205;165;305;600;435;90;10;0
6127;2280;1130;1150;240;235;425;780;595;90;10;0
6129;5630;2810;2820;690;520;1280;1740;1405;90;10;0
6131;4730;2220;2510;270;570;1135;1030;1725;80;20;10
6132;5250;2620;2630;615;645;1045;1830;1110;80;20;10
6133;3795;1885;1910;500;420;805;1315;750;80;10;0
6134;2420;1170;1250;290;235;555;720;620;70;20;10
6135;5815;2915;2905;840;645;1515;1600;1215;80;10;10
6136;6885;3400;3480;870;730;1635;2145;1505;80;20;10
6137;8300;4200;4100;1080;985;1960;2660;1610;70;20;10
6141;2565;1285;1280;365;235;555;725;690;90;10;0
6142;1300;635;660;175;120;255;420;330;90;10;0
6143;1195;590;605;155;130;230;360;315;90;10;0
6151;4530;2190;2345;530;415;810;1435;1340;80;10;0
6153;95;40;55;10;15;15;30;25;80;10;-99997
6155;1995;995;1000;290;190;435;620;455;90;10;0
6161;4315;2170;2145;515;465;1055;1250;1035;70;20;10
6162;4445;2210;2235;580;360;1175;1235;1100;80;20;10
6163;7785;3895;3890;1025;870;1715;2575;1600;70;20;10
6164;5125;2440;2690;615;530;1060;1445;1475;70;10;10
6165;4725;2375;2345;650;510;1230;1380;950;80;10;10
6166;5245;2515;2735;590;540;1010;1615;1495;80;10;10
6167;20;10;10;5;-99997;5;-99997;-99997;100;-99997;-99997
6171;10945;5380;5565;1255;1075;2070;3315;3225;80;10;0
6174;765;375;390;130;85;145;225;180;70;10;20
6176;3335;1670;1665;385;320;675;1040;915;90;10;0
6181;8430;4185;4250;1050;840;1640;2685;2215;90;10;0
6191;12525;6070;6450;1545;1295;2580;3915;3190;80;10;10
6199;5;5;-99997;-99997;-99997;-99997;-99997;-99997;-99997;-99997;-99997
6211;12030;5655;6375;425;4285;3540;1725;2060;50;40;10
6212;4580;2160;2415;690;610;790;1345;1140;70;20;10
6213;4300;2015;2280;530;560;830;1035;1340;80;20;0
6214;4825;2225;2600;535;1070;1195;1105;920;60;20;10
6215;8455;4205;4250;990;995;1655;2750;2060;80;10;10
6216;8555;3940;4615;700;2465;2025;1605;1765;50;30;20
6217;9270;4380;4890;1175;1785;2285;2225;1800;60;20;20
6218;7180;3390;3790;800;665;1425;1995;2295;70;20;10
6219;1665;845;825;170;180;380;540;395;70;20;10
6221;9775;4555;5220;640;2405;2745;1900;2090;60;30;10
6222;5190;2580;2610;605;1165;1270;1275;880;70;20;10
6223;2610;1330;1280;265;265;505;825;750;90;10;0
6224;8045;3850;4195;750;1805;2165;1800;1525;60;20;20
6225;6785;3245;3540;905;1030;1195;2065;1585;80;10;10
6226;7320;3495;3825;1005;1280;1605;2055;1375;70;20;10
6227;7640;3660;3980;850;1040;1840;2080;1825;70;20;10
6228;6630;3340;3290;900;830;1765;2055;1080;70;20;10
6229;6670;3215;3455;670;960;1625;2050;1365;70;20;10
6231;7490;3650;3840;965;770;1460;2215;2080;80;10;10
6235;2815;1435;1380;365;250;550;850;805;90;10;0
6237;345;175;170;40;50;60;120;75;90;10;-99997
6241;5600;2710;2885;730;605;975;1945;1340;90;10;0
6243;2575;1295;1280;295;220;425;840;795;90;10;0
6245;9595;4795;4805;1500;980;2185;2760;2170;90;10;0
6247;2950;1500;1450;365;320;530;930;805;90;10;0
6251;430;225;205;45;75;85;140;85;90;10;0
6252;145;70;70;15;20;15;50;40;90;0;-99997
6255;1115;560;550;150;115;195;365;290;90;10;0
6261;870;450;425;100;80;135;290;265;90;10;0
6262;1010;505;505;145;120;185;310;250;90;10;0
6265;1420;715;705;210;145;300;465;300;90;10;0
6267;3470;1735;1735;420;435;575;1030;1010;80;10;0
6268;575;295;280;60;55;120;190;150;90;10;0
6269;3860;1880;1980;520;350;775;1115;1100;90;10;0
6271;3905;1920;1990;395;355;685;1185;1290;80;10;0
6273;210;95;110;25;35;20;85;50;90;10;0
6274;555;300;260;60;55;100;195;150;90;10;-99997
6276;170;85;85;25;20;25;60;35;80;20;-99997
6277;395;205;190;35;25;60;130;145;90;10;0
6278;65;35;30;-99997;-99997;5;30;25;80;20;-99997
6281;1775;910;870;190;170;310;615;495;90;10;0
6285;1010;505;505;110;85;185;335;300;90;10;0
6286;1885;965;920;200;180;370;645;495;80;10;0
6287;1675;855;820;180;160;315;570;445;90;10;0
6289;80;45;35;5;5;10;30;25;90;10;-99997
6291;7830;4050;3785;760;1075;1385;2385;2225;40;50;10
6294;1400;700;700;170;125;270;460;380;80;20;0
6295;870;435;435;105;75;180;285;220;60;40;0
6301;10455;5095;5360;1075;980;1995;3225;3175;80;10;0
6305;1450;740;710;135;145;250;510;410;90;10;0
6307;325;170;155;40;25;70;110;80;90;10;-99997
6311;780;380;400;120;75;135;230;220;90;10;0
6312;170;90;80;30;15;40;55;30;90;0;0
6321;2430;1250;1180;310;210;540;760;615;90;10;0
6325;4315;2145;2170;560;420;830;1350;1150;90;10;0
6333;3180;1600;1580;430;320;615;1005;810;90;10;0
6336;3955;1965;1990;520;365;805;1210;1055;90;10;0
6341;50;25;30;10;5;5;20;15;90;10;-99997
6342;95;45;50;5;5;10;35;35;90;10;-99997
6343;3225;1605;1620;440;290;595;1020;880;90;10;0
6351;5055;2530;2525;675;505;1055;1630;1195;80;20;0
6353;45;20;25;10;-99997;10;10;15;90;10;-99997
6361;6460;3145;3310;775;595;1355;1940;1795;80;10;10
6363;1610;810;800;165;155;275;530;480;90;10;0
6365;2660;1305;1355;310;225;500;875;750;80;10;0
6367;8300;4060;4240;1125;825;1575;2535;2240;90;10;0
6369;5455;2690;2765;680;505;1040;1675;1555;80;10;0
6371;6310;3070;3235;760;550;1375;1910;1710;80;20;10
6372;10180;5010;5170;1320;905;2235;3185;2535;80;20;0
6373;8865;4395;4470;995;870;1840;2840;2315;80;20;10
6374;12090;5980;6110;1595;1280;2465;3820;2930;80;20;0
6411;7755;4000;3755;650;975;2090;1935;2105;70;20;10
6412;8865;4550;4315;1195;1030;2355;2830;1460;60;20;20
6413;11375;5685;5690;1555;1180;2550;3510;2585;70;20;10
6414;7750;3985;3765;1110;885;1900;2495;1365;70;20;10
6415;6440;3270;3170;960;690;1675;1895;1225;70;20;20
6416;5745;2745;2995;855;510;1270;1615;1500;70;20;10
6417;6630;3175;3460;795;625;1905;1805;1505;80;20;10
6418;9240;4315;4920;1175;930;1860;2760;2510;80;20;10
6419;4265;2065;2205;430;340;795;1240;1465;80;10;10
6421;10;5;5;-99997;-99997;-99997;5;-99997;90;-99997;-99997
6422;75;45;25;10;5;10;30;15;90;10;-99997
6431;9965;4940;5025;1160;1000;2310;3015;2480;70;20;10
6432;3975;2045;1930;460;405;920;1290;900;80;20;10
6433;4990;2490;2500;700;475;1155;1595;1060;80;20;10
6436;2680;1310;1370;375;270;565;785;685;80;10;0
6438;3735;1860;1875;515;380;720;1155;970;90;10;0
6439;1110;565;545;135;105;200;365;305;90;10;0
6441;7480;3590;3890;755;690;1410;2215;2405;70;20;10
6442;2390;1155;1235;380;215;530;755;505;80;20;10
6443;3935;1900;2035;440;370;810;1175;1140;70;20;10
6444;6390;3220;3170;825;655;1345;2140;1425;80;20;0
6445;2845;1465;1380;380;300;670;995;500;80;20;0
6446;4785;2380;2405;725;495;1100;1460;1005;80;20;10
6447;1605;815;795;220;180;345;535;330;90;10;0
6451;4645;2325;2320;585;510;900;1485;1160;80;20;0
6454;715;355;360;85;60;140;280;150;80;20;0
6456;820;405;415;105;85;155;280;195;80;10;0
6461;8225;3985;4240;920;705;1605;2300;2695;70;20;10
6462;6930;3560;3370;905;645;1630;2245;1510;60;40;10
6463;5195;2530;2665;625;460;1090;1565;1455;70;20;10
6464;4195;2150;2045;515;345;1000;1400;930;70;30;0
6465;2045;1030;1015;290;160;485;625;490;60;30;10
6466;7650;3915;3735;940;755;1600;2520;1835;70;20;10
6467;4810;2390;2420;610;425;1060;1470;1245;80;20;0
6468;275;140;140;40;35;50;95;60;80;20;10
6469;595;305;290;60;60;145;220;110;70;20;10
6471;5815;2935;2880;745;505;1325;1825;1420;70;20;10
6511;10430;5185;5245;285;3135;4195;1720;1090;80;10;10
6512;5615;2660;2955;325;1610;2135;1065;480;80;10;10
6515;8865;4405;4460;2525;895;3155;1975;315;80;10;10
6521;6475;2980;3495;580;1600;1965;1495;830;80;10;10
6522;4855;2350;2505;395;865;1015;1195;1385;80;10;0
6523;8125;3865;4255;920;1350;1675;2350;1825;80;10;10
6524;7520;3345;4175;625;2270;2140;1325;1165;80;10;10
6525;9410;4445;4965;860;2545;2295;1910;1800;80;20;10
6531;10530;5020;5510;1625;1825;2815;2665;1600;80;10;10
6532;5930;2895;3035;765;835;1880;1495;960;80;10;10
6533;11255;5345;5905;1545;1620;2910;3150;2030;70;10;10
6534;3240;1690;1550;260;805;880;700;590;70;20;10
6535;7285;3480;3805;950;900;1965;1845;1620;60;10;30
6536;3570;1705;1865;545;345;740;860;1080;80;10;10
6537;9375;4630;4745;1525;1180;2370;2440;1865;60;10;30
6538;9340;4590;4755;1285;1020;2505;2425;2110;60;10;20
6541;9580;4610;4970;1140;1455;3530;2175;1285;80;10;10
6542;7390;3515;3875;1065;1260;2280;1715;1075;70;10;20
6543;7500;3625;3875;925;1290;2245;1755;1285;70;10;10
6544;5605;2765;2840;845;855;1485;1390;1035;50;10;30
6545;5330;2725;2605;800;705;1355;1550;920;70;10;20
6546;9265;4715;4550;1555;1185;2450;2985;1090;70;10;20
6551;2490;1270;1220;350;255;550;775;560;90;10;0
6561;6265;3160;3105;755;660;1315;1820;1715;80;10;0
6562;10505;5200;5300;1420;1200;2220;3340;2325;90;10;0
6564;825;410;415;140;95;110;265;220;80;10;0
6566;5850;2940;2915;775;680;1115;1970;1315;80;10;0
6571;1950;960;985;260;195;365;595;535;80;10;10
6572;495;210;285;20;35;65;140;235;80;10;0
6573;3630;1785;1845;500;380;635;1115;995;80;10;0
6574;495;250;245;80;65;90;160;100;80;20;0
6575;95;45;50;-99997;20;10;35;25;90;10;-99997
6576;2495;1225;1270;350;250;485;730;680;90;10;0
6577;155;85;70;20;20;25;65;30;90;10;-99997
6578;1715;880;835;260;190;345;535;385;90;10;0
6579;490;250;240;35;50;70;210;125;90;10;0
6581;11205;5475;5730;1565;1330;1945;3535;2830;80;10;10
6582;1825;945;880;325;205;445;560;285;90;10;0
6584;3690;1805;1885;535;445;605;1175;935;90;10;0
6585;2985;1480;1500;325;300;465;1015;880;80;10;0
6586;295;145;150;25;25;35;115;100;90;10;-99997
6587;875;455;420;90;115;150;310;215;90;10;0
6591;9075;4610;4465;1350;880;1945;2720;2180;80;10;10
6595;2270;1210;1065;330;315;445;740;440;90;10;0
6596;2765;1380;1385;370;270;510;900;710;90;10;0
6598;2005;1040;960;280;230;345;650;500;90;10;0
6599;810;425;385;95;90;140;290;190;90;10;0
6601;10465;5025;5440;1515;1100;2230;2925;2695;80;10;10
6602;6310;3015;3290;765;650;1070;1700;2125;90;10;0
6603;4810;2400;2410;855;550;1140;1305;955;90;10;0
6604;4035;2020;2015;620;630;780;1460;540;90;10;0
6605;10850;5475;5370;1840;1290;2625;3605;1490;80;10;10
6606;415;215;200;60;45;80;145;90;100;0;-99997
6611;2615;1335;1280;355;270;485;815;695;90;10;0
6612;810;420;385;130;90;165;275;150;90;10;0
6613;720;385;335;115;100;115;270;120;100;0;-99997
6615;135;70;65;15;20;15;55;30;90;10;-99997
6616;950;495;455;120;140;195;305;190;90;0;0
6617;1770;900;870;245;255;285;580;405;90;0;0
6621;3495;1775;1715;515;405;685;1125;765;90;10;0
6624;1365;705;660;210;150;300;470;235;80;20;0
6626;1670;845;830;205;205;370;575;320;90;10;0
6627;1350;680;665;180;155;275;485;250;90;10;0
6628;565;295;270;105;65;105;195;95;90;10;0
6629;830;430;400;100;90;135;335;165;90;10;0
6631;1630;820;810;240;215;305;570;300;100;0;0
6634;655;330;320;100;80;105;240;130;90;0;0
6641;12685;6195;6490;1740;1380;2795;4085;2685;80;10;10
6642;4660;2365;2295;810;620;905;1685;640;90;10;0
6644;4040;2070;1970;705;455;985;1170;730;90;10;0
6645;2015;1035;980;245;240;400;635;490;90;10;0
6651;10165;5000;5165;1470;1130;2330;3010;2225;80;10;10
6652;2375;1200;1175;480;345;500;810;240;90;10;10
6653;1775;930;845;255;180;415;560;370;90;10;0
6654;1670;850;820;245;240;305;545;340;90;0;0
6655;1310;645;665;195;170;250;450;245;90;10;0
6657;2260;1130;1135;355;275;450;775;410;90;10;0
6658;6700;3270;3430;925;670;1470;1985;1650;90;0;0
6659;2455;1275;1180;400;290;530;805;425;90;0;0
6661;12515;6055;6460;2510;1310;2860;3305;2525;80;10;10
6662;9990;5030;4960;1555;1240;2135;3285;1775;90;10;10
6663;11195;5510;5685;2975;960;3630;2480;1150;80;10;10
6665;4325;2165;2160;820;485;1045;1225;750;90;10;0
6666;5025;2510;2515;805;645;1025;1565;985;90;10;0
6668;1465;750;715;305;185;285;455;225;90;0;0
6669;4390;2240;2150;740;615;895;1285;855;90;10;0
6671;4960;2505;2450;785;680;965;1430;1105;90;10;10
6672;165;85;75;20;10;30;55;45;90;10;-99997
6673;1600;805;790;240;220;340;495;305;90;0;0
6674;3110;1490;1620;530;350;665;895;670;90;0;0
6675;1825;930;895;275;225;410;610;305;90;0;0
6676;65;35;30;-99997;10;10;25;20;100;-99997;-99997
6677;480;240;240;70;55;85;175;95;90;10;0
6678;2385;1220;1165;340;270;445;810;520;90;10;0
6681;12150;5965;6185;1900;1425;2335;3850;2640;90;10;0
6684;135;75;65;25;25;30;45;15;90;10;-99997
6685;2065;1045;1020;355;280;425;680;325;90;10;0
6686;2755;1375;1380;375;355;475;915;640;90;10;0
6687;2855;1430;1425;435;395;525;875;625;90;10;0
6691;7225;3590;3635;1075;900;1365;2185;1700;90;10;0
6701;3665;1740;1920;220;1270;1045;570;560;70;20;10
6702;2605;1310;1295;245;505;810;480;565;70;10;20
6703;2795;1375;1420;295;520;485;715;785;80;20;10
6704;865;405;455;100;120;145;210;290;80;10;20
6705;1420;780;640;150;160;225;480;405;80;10;10
6706;5415;2555;2860;700;1090;1680;1170;775;70;10;10
6707;5060;2360;2700;645;715;1400;1155;1140;80;10;10
6708;13730;6645;7085;1895;2865;3695;3490;1785;70;10;20
6709;4115;1930;2185;645;1645;1390;335;95;70;20;20
6711;11115;5435;5680;1290;1290;2715;2830;2995;90;10;0
6712;5280;2540;2740;825;670;1160;1440;1180;90;10;10
6713;10015;4920;5090;1465;1285;2570;2585;2105;80;10;10
6714;7265;3625;3640;1525;915;2350;1490;985;60;10;30
6715;6790;3285;3505;1155;805;1390;1785;1655;80;10;10
6716;8125;4085;4040;1395;1120;1765;2630;1210;90;10;10
6717;18400;9040;9360;3530;2625;5500;4615;2130;70;10;20
6718;8590;4330;4260;2055;1180;2340;2225;790;80;10;10
6721;15150;7355;7790;2345;1755;2830;4265;3955;90;10;0
6731;2230;1145;1085;340;310;425;695;455;90;0;0
6732;3525;1790;1730;750;610;760;895;505;100;0;0
6733;2750;1415;1335;580;425;625;675;445;100;0;0
6741;13680;6825;6855;2670;1900;2900;3565;2645;90;0;0
6744;3665;1890;1775;865;590;865;835;510;100;0;0
6745;460;245;215;70;90;110;120;70;90;10;0
6811;6120;3245;2875;240;1275;2790;1145;670;70;20;20
6812;2760;1360;1400;325;250;650;840;695;80;10;10
6813;4460;2155;2305;815;520;990;1415;720;80;10;10
6814;6215;3090;3125;835;910;1565;1760;1145;80;10;10
6815;3305;1575;1730;550;250;670;870;965;80;10;0
6816;2340;1250;1095;315;365;445;760;465;80;10;0
6821;5985;3010;2975;770;885;2290;1530;505;80;10;10
6822;7225;3600;3625;1085;830;2495;2035;780;70;10;20
6823;6905;3430;3475;980;635;1830;2115;1345;80;10;10
6824;10145;5010;5135;1445;1215;2690;2685;2110;80;10;10
6825;5655;2750;2905;740;755;1485;1390;1285;70;10;20
6826;10360;5150;5210;1605;2060;3215;2130;1350;40;10;50
6827;425;220;205;35;35;150;120;85;70;20;10
6828;12095;6325;5770;1130;2375;4795;2890;910;60;10;30
6831;3560;1720;1835;350;435;1080;1015;675;60;10;30
6832;5400;2635;2765;975;690;1450;1280;1000;50;10;40
6833;6635;3375;3265;1245;785;2290;1520;795;60;10;30
6834;3260;1570;1685;690;345;865;810;555;40;10;50
6835;5395;2780;2615;730;635;1330;1420;1280;60;10;30
6836;11990;5915;6075;2035;1620;2760;4035;1545;70;10;20
6841;4625;2430;2195;885;500;1655;1100;485;50;10;30
6842;2865;1410;1460;505;330;575;790;665;80;10;10
6843;10755;5310;5445;1650;1130;2345;2975;2655;70;10;10
6844;4135;2120;2015;705;480;1170;1175;605;70;10;20
6845;6180;3085;3095;1060;645;1695;1910;870;70;10;10
6846;12550;6285;6265;3515;1210;4525;2680;625;70;10;20
6851;9345;4575;4770;1365;1025;1915;2765;2275;90;10;0
6852;10055;5020;5040;1900;980;2510;2750;1915;90;10;10
6861;5665;2675;2985;880;405;815;1645;1920;90;10;0
6862;5665;2755;2910;935;570;930;1770;1465;90;10;0
6865;4975;2405;2565;595;370;900;1430;1675;80;10;10
6866;3515;1685;1835;410;335;575;1075;1120;80;10;10
6869;710;365;345;90;60;100;290;170;80;10;10
6871;9125;4555;4570;1335;1045;1875;2870;2000;90;10;10
6874;1765;915;850;170;110;335;615;530;80;10;10
6877;60;40;20;15;30;-99997;5;5;70;10;20
6881;7440;3585;3855;1020;890;1360;2005;2170;80;10;0
6882;6510;3180;3330;940;825;1480;1735;1530;80;10;10
6883;4355;2095;2255;550;465;1040;1090;1210;80;10;10
6891;1695;830;865;320;165;255;525;430;80;10;10
6901;6305;2980;3320;725;590;1335;1625;2030;80;10;10
6902;1165;585;580;180;100;275;320;295;80;10;10
6903;6815;3285;3530;960;725;1260;1835;2030;80;10;10
6904;7215;3590;3625;1055;805;1655;2085;1610;80;10;10
6905;4085;2045;2035;900;380;1275;1000;525;90;10;0
6909;1855;925;930;270;180;365;625;415;90;10;0
6911;2420;1195;1225;330;275;490;785;540;90;10;0
6913;865;440;425;100;120;150;280;210;90;10;-99997
6914;1015;500;510;130;110;185;335;255;90;10;0
6915;3075;1520;1560;445;350;700;905;675;90;10;0
6916;2765;1370;1395;390;285;580;855;650;90;10;0
6917;660;345;320;95;60;130;235;145;80;10;0
6921;14395;7140;7255;2170;1795;2985;4645;2800;80;10;10
6922;7590;3690;3900;1070;955;1435;2760;1365;90;10;10
6923;2010;1010;1000;280;270;355;675;435;90;0;0
6924;1135;575;560;170;150;215;385;215;90;10;0
6931;7545;3720;3825;1090;765;1700;2255;1735;80;10;10
6932;7425;3655;3775;1135;795;1705;2510;1280;80;10;10
6941;4760;2385;2380;665;560;850;1485;1210;90;10;0
6942;12220;6040;6180;1650;1455;2510;3800;2805;90;10;0
6951;7265;3620;3645;1065;785;1615;2210;1590;80;10;10
6952;4310;2065;2245;550;430;725;1180;1425;80;10;10
6953;2110;1040;1065;240;235;350;695;595;90;10;0
6955;1105;550;560;145;120;145;385;305;90;10;0
6956;915;480;435;130;110;150;315;210;90;10;0
6957;985;480;505;95;100;165;345;280;90;10;0
6961;9640;4775;4860;1250;1055;1915;2925;2495;80;10;10
6964;820;405;415;95;120;120;290;200;90;0;0
6971;8555;4215;4340;1160;930;1565;2655;2245;90;10;0
6974;705;340;365;115;60;125;240;160;90;10;0
6975;355;190;165;50;40;50;130;85;90;10;0
6981;4580;2180;2405;455;445;710;1470;1495;80;10;10
6982;2165;1070;1095;290;240;465;640;530;60;10;20
6983;4130;2050;2080;625;515;785;1385;815;80;10;10
6984;200;110;90;30;20;25;75;50;90;10;0
6986;1315;680;640;170;155;240;430;325;90;10;0
6987;2780;1380;1405;355;345;515;935;625;90;10;0
6988;1410;725;690;140;140;220;560;350;80;10;0
6991;7675;3800;3880;1155;785;1675;2245;1820;90;10;10
6994;1090;565;520;135;110;180;370;290;90;10;0
6996;1630;820;810;215;205;240;605;365;90;10;0
6997;455;225;230;35;30;55;150;185;90;10;0
6998;590;275;315;70;65;65;195;190;90;0;0
6999;1610;785;820;200;195;230;505;475;90;10;0
7001;4415;2185;2230;420;460;1045;1210;1275;90;10;10
7002;6730;3290;3440;1035;740;1715;1620;1625;80;10;10
7003;2825;1315;1510;455;310;605;745;710;80;10;10
7004;4535;2300;2240;785;490;1125;1330;810;90;10;10
7005;665;350;315;50;95;220;145;155;90;10;10
7006;9990;4935;5050;1545;1205;2155;3300;1785;90;10;0
7007;8305;4085;4220;1620;1015;2090;2480;1100;90;10;10
7008;870;440;430;120;80;175;255;240;90;10;0
7009;7105;3520;3585;1160;825;1480;1985;1650;80;10;10
7011;5575;2840;2735;800;665;1080;1720;1310;90;10;10
7021;8690;4290;4400;1180;1035;1510;2800;2165;90;0;0
7025;2255;1150;1105;305;290;395;770;490;100;0;0
7031;6990;3535;3455;865;940;1340;2320;1520;90;0;0
7035;1520;785;735;200;210;260;560;285;90;0;0
7036;450;235;215;55;60;65;185;85;90;0;-99997
7037;2320;1185;1135;290;310;440;795;485;90;10;0
7038;2665;1345;1320;295;270;480;835;790;90;10;0
7039;1160;570;590;120;145;175;435;280;90;10;0
